MOISTURE,𐑥𐑶𐑕𐑗𐑼
MOMENTARILY,𐑥𐑴𐑥𐑩𐑯𐑑𐑧𐑮𐑦𐑤𐑦
MOMENTARY,𐑥𐑴𐑥𐑩𐑯𐑑𐑼𐑦
MONOTONOUS,𐑥𐑩𐑯𐑪𐑑𐑩𐑯𐑩𐑕
MONTRESOR,𐑥𐑪𐑯𐑑𐑮𐑧𐑕𐑼
MONTRESORS,𐑥𐑪𐑯𐑑𐑮𐑧𐑕𐑼𐑟
MOODY,𐑥𐑵𐑛𐑦
MORE,𐑥𐑹
MORESQUE,𐑥𐑹𐑕𐑒
MORNING,𐑥𐑹𐑯𐑦𐑙
MORROW,𐑥𐑹𐑴
MORTAL,𐑥𐑹𐑑𐑩𐑤
MORTALS,𐑥𐑹𐑑𐑩𐑤𐑟
MORTAR,𐑥𐑹𐑑𐑼
MOSS,𐑥𐑪𐑕
MOTLEY,𐑥𐑪𐑑𐑤𐑦
MOTTO,𐑥𐑪𐑑𐑴
MOVABLE,𐑥𐑵𐑝𐑩𐑚𐑩𐑤
MUFFLED,𐑥𐑳𐑓𐑩𐑤𐑛
MULTIFORM,𐑥𐑳𐑤𐑑𐑦𐑓𐑹𐑥
MUMMER,𐑥𐑳𐑥𐑼
MURMUR,𐑥𐑻𐑥𐑼
MURMURED,𐑥𐑻𐑥𐑼𐑛
MUSICAL,𐑥𐑿𐑟𐑦𐑒𐑩𐑤
MUSICALS,𐑥𐑿𐑟𐑦𐑒𐑩𐑤𐑟
MUTTERED,𐑥𐑳𐑑𐑼𐑛
MYSTERY,𐑥𐑦𐑕𐑑𐑼𐑦
NARROW,𐑯𐑨𐑮𐑴
NATURE,𐑯𐑱𐑗𐑼
NEAR,𐑯𐑽
NEARER,𐑯𐑽𐑼
NEARLY,𐑯𐑽𐑤𐑦
NECESSARY,𐑯𐑧𐑕𐑦𐑕𐑼𐑦
NEITHER,𐑯𐑲𐑞𐑼
NEPENTHE,𐑯𐑦𐑐𐑧𐑯𐑔𐑦
NEVER,𐑯𐑧𐑝𐑼
NEVERTHELESS,𐑯𐑧𐑝𐑼𐑞𐑩𐑤𐑧𐑕
NIGHTLY,𐑯𐑲𐑑𐑤𐑦
NITRE,𐑯𐑲𐑑𐑼
NOBLE,𐑯𐑴𐑚𐑩𐑤
NODDED,𐑯𐑪𐑛𐑩𐑛
NOR,𐑯𐑹
NORTH,𐑯𐑹𐑔
NOT,𐑯𐑪𐑑
NOVEL,𐑯𐑪𐑝𐑩𐑤
NUMBER,𐑯𐑳𐑥𐑚𐑼
NUMBER,𐑯𐑳𐑥𐑼
O'ER,𐑹
OBEDIENT,𐑴𐑚𐑰𐑛𐑾𐑯𐑑
OF,𐑪𐑝
OFF,𐑪𐑓
OFFERING,𐑪𐑓𐑼𐑦𐑙
OMINOUS,𐑪𐑥𐑦𐑯𐑩𐑕
ON,𐑪𐑯
ONE,𐑢𐑪𐑯
ONLY,𐑴𐑯𐑤𐑦
OPPOSITE,𐑪𐑐𐑩𐑟𐑦𐑑
OR,𐑹
OR,𐑼
ORANGE,𐑹𐑦𐑯𐑡
ORBS,𐑹𐑚𐑟
ORCHESTRA,𐑹𐑒𐑦𐑕𐑑𐑮𐑩
ORDERS,𐑹𐑛𐑼𐑟
ORDINARY,𐑹𐑛𐑦𐑯𐑼𐑦
ORNAMENTED,𐑹𐑯𐑩𐑥𐑧𐑯𐑑𐑩𐑛
ORNAMENTS,𐑹𐑯𐑩𐑥𐑩𐑯𐑑𐑕
OTHER,𐑳𐑞𐑼
OUR,𐑬𐑼
OURSELVES,𐑬𐑼𐑕𐑧𐑤𐑝𐑟
OUTPOUR,𐑬𐑑𐑐𐑹
OVAL,𐑴𐑝𐑩𐑤
OVER,𐑴𐑝𐑼
OVERHEAD,𐑴𐑝𐑼𐑣𐑧𐑛
PADLOCK,𐑐𐑨𐑛𐑤𐑪𐑒
PAINTER,𐑐𐑱𐑯𐑑𐑼
PARIS,𐑐𐑨𐑮𐑦𐑕
PART,𐑐𐑸𐑑
PARTI,𐑐𐑸𐑑𐑦
PARTIALLY,𐑐𐑸𐑖𐑩𐑤𐑦
PARTING,𐑐𐑸𐑑𐑦𐑙
PARTY,𐑐𐑸𐑑𐑦
PASS,𐑐𐑨𐑕
PASSED,𐑐𐑨𐑕𐑑
PASSES,𐑐𐑨𐑕𐑩𐑟
PEDRO,𐑐𐑧𐑛𐑮𐑴
PEERING,𐑐𐑽𐑦𐑙
PERCEIVE,𐑐𐑼𐑕𐑰𐑝
PERCEIVED,𐑐𐑼𐑕𐑰𐑝𐑛
PERCENT,𐑐𐑼𐑕𐑧𐑯𐑑
PERCENTAGE,𐑐𐑼𐑕𐑧𐑯𐑑𐑦𐑡
PERCENTAGES,𐑐𐑼𐑕𐑧𐑯𐑑𐑦𐑡𐑩𐑟
PERCENTILE,𐑐𐑼𐑕𐑧𐑯𐑑𐑲𐑤
PERCENTILES,𐑐𐑼𐑕𐑧𐑯𐑑𐑲𐑤𐑟
PERCENTS,𐑐𐑼𐑕𐑧𐑯𐑑𐑕
PERCEPTION,𐑐𐑼𐑕𐑧𐑐𐑖𐑩𐑯
PERFORCE,𐑐𐑼𐑓𐑹𐑕
PERFORCE,𐑐𐑻𐑓𐑹𐑕
PERFORMANCE,𐑐𐑼𐑓𐑹𐑥𐑩𐑯𐑕
PERHAPS,𐑐𐑼𐑣𐑨𐑐𐑕
PERUSAL,𐑐𐑼𐑵𐑟𐑩𐑤
PERVADED,𐑐𐑼𐑝𐑱𐑛𐑩𐑛
PHANTASM,𐑓𐑨𐑯𐑑𐑨𐑟𐑩𐑥
PHANTASMS,𐑓𐑨𐑯𐑑𐑨𐑟𐑩𐑥𐑟
PICTURE,𐑐𐑦𐑒𐑗𐑼
PICTURES,𐑐𐑦𐑒𐑗𐑼𐑟
PIQUANCY,𐑐𐑰𐑒𐑢𐑩𐑯𐑕𐑦
PLAINLY,𐑐𐑤𐑱𐑯𐑤𐑦
PLASTERED,𐑐𐑤𐑨𐑕𐑑𐑼𐑛
PLEASURE,𐑐𐑤𐑧𐑠𐑼
PLUTONIAN,𐑐𐑤𐑵𐑑𐑴𐑯𐑾𐑯
PONDERED,𐑐𐑪𐑯𐑛𐑼𐑛
POOR,𐑐𐑫𐑼
PORES,𐑐𐑹𐑟
PORTION,𐑐𐑹𐑖𐑩𐑯
PORTRAY,𐑐𐑹𐑑𐑮𐑱
POSITIVELY,𐑐𐑪𐑟𐑦𐑑𐑦𐑝𐑤𐑦
POWER,𐑐𐑬𐑼
PRECAUTIONS,𐑐𐑮𐑦𐑒𐑷𐑖𐑩𐑯𐑟
PRESENTLY,𐑐𐑮𐑧𐑟𐑩𐑯𐑑𐑤𐑦
PRICE,𐑐𐑮𐑲𐑕
PROPER,𐑐𐑮𐑪𐑐𐑼
PROPHET,𐑐𐑮𐑪𐑓𐑦𐑑
PROPRIETY,𐑐𐑮𐑩𐑐𐑮𐑲𐑩𐑑𐑦
PROSTRATE,𐑐𐑮𐑪𐑕𐑑𐑮𐑱𐑑
PURPLE,𐑐𐑻𐑐𐑩𐑤
PURPORTED,𐑐𐑼𐑐𐑹𐑑𐑩𐑛
QUAFF,𐑒𐑢𐑪𐑓
QUANTITY,𐑒𐑢𐑪𐑯𐑑𐑦𐑑𐑦
R,𐑸
RADCLIFFE,𐑮𐑨𐑛𐑒𐑤𐑦𐑓
RADIANT,𐑮𐑱𐑛𐑾𐑯𐑑
RAMPART,𐑮𐑨𐑥𐑐𐑸𐑑
RAPIDLY,𐑮𐑨𐑐𐑦𐑛𐑤𐑦
RAPIER,𐑮𐑱𐑐𐑽
RARE,𐑮𐑺
RAREST,𐑮𐑺𐑩𐑕𐑑
RATHER,𐑮𐑨𐑞𐑼
REASSURED,𐑮𐑰𐑩𐑖𐑫𐑼𐑛
RECOILING,𐑮𐑦𐑒𐑶𐑤𐑦𐑙
RECOVERED,𐑮𐑦𐑒𐑳𐑝𐑼𐑛
REDRESSER,𐑮𐑦𐑛𐑮𐑧𐑕𐑼
REGARD,𐑮𐑦𐑜𐑸𐑛
REGARDS,𐑮𐑦𐑜𐑸𐑛𐑟
RELEVANCY,𐑮𐑧𐑤𐑦𐑝𐑩𐑯𐑕𐑦
REMARKABLY,𐑮𐑦𐑥𐑸𐑒𐑩𐑚𐑤𐑦
REMEMBER,𐑮𐑦𐑥𐑧𐑥𐑚𐑼
RENDER,𐑮𐑧𐑯𐑛𐑼
RENDERED,𐑮𐑧𐑯𐑛𐑼𐑛
REPLACED,𐑮𐑦𐑐𐑤𐑱𐑕𐑑
REPOSE,𐑮𐑦𐑐𐑴𐑟
RESEMBLE,𐑮𐑦𐑟𐑧𐑥𐑚𐑩𐑤
RESOLVED,𐑮𐑦𐑟𐑪𐑤𐑝𐑛
RESPONSIBLE,𐑮𐑦𐑕𐑐𐑪𐑯𐑕𐑦𐑚𐑩𐑤
RETIRED,𐑮𐑦𐑑𐑲𐑼𐑛
RETREATING,𐑮𐑦𐑑𐑮𐑰𐑑𐑦𐑙
REVEL,𐑮𐑧𐑝𐑩𐑤
REVELLED,𐑮𐑧𐑝𐑩𐑤𐑛
REVELLERS,𐑮𐑧𐑝𐑩𐑤𐑼𐑟
REVENGE,𐑮𐑦𐑝𐑧𐑯𐑡
REVERENT,𐑮𐑧𐑝𐑼𐑩𐑯𐑑
REVERIES,𐑮𐑧𐑝𐑼𐑦𐑟
REVERY,𐑮𐑧𐑝𐑼𐑦
RICHLY,𐑮𐑦𐑗𐑤𐑦
RIVAL,𐑮𐑲𐑝𐑩𐑤
RIVER'S,𐑮𐑦𐑝𐑼𐑟
ROCK,𐑮𐑪𐑒
RUDDIER,𐑮𐑳𐑛𐑽
RUMOUR,𐑮𐑵𐑥𐑼
RUSTLING,𐑮𐑳𐑕𐑩𐑤𐑦𐑙
SABLE,𐑕𐑱𐑚𐑩𐑤
SAINTLY,𐑕𐑱𐑯𐑑𐑤𐑦
SCARCE,𐑕𐑒𐑺𐑕
SCARCELY,𐑕𐑒𐑺𐑕𐑤𐑦
SCARLET,𐑕𐑒𐑸𐑤𐑦𐑑
SCATTERED,𐑕𐑒𐑨𐑑𐑼𐑛
SCONCES,𐑕𐑒𐑪𐑯𐑕𐑩𐑟
SCRUTINY,𐑕𐑒𐑮𐑵𐑑𐑦𐑯𐑦
SCULPTURED,𐑕𐑒𐑳𐑤𐑐𐑗𐑼𐑛
SECURE,𐑕𐑦𐑒𐑘𐑫𐑼
SECURITY,𐑕𐑦𐑒𐑘𐑫𐑼𐑦𐑑𐑦
SEIZURE,𐑕𐑰𐑠𐑼
SEPARATE,𐑕𐑧𐑐𐑼𐑱𐑑
SETTLED,𐑕𐑧𐑑𐑩𐑤𐑛
SEVERAL,𐑕𐑧𐑝𐑼𐑩𐑤
SEVERE,𐑕𐑦𐑝𐑽
SHARP,𐑖𐑸𐑐
SHERRY,𐑖𐑧𐑮𐑦
SHORE,𐑖𐑹
SHORN,𐑖𐑹𐑯
SHORT,𐑖𐑹𐑑
SHOULDERS,𐑖𐑴𐑤𐑛𐑼𐑟
SHUDDER,𐑖𐑳𐑛𐑼
SHUTTER,𐑖𐑳𐑑𐑼
SHUTTERS,𐑖𐑳𐑑𐑼𐑟
SILLY,𐑕𐑦𐑤𐑦
SIMILAR,𐑕𐑦𐑥𐑦𐑤𐑼
SINCERE,𐑕𐑦𐑯𐑕𐑽
SINGLE,𐑕𐑦𐑙𐑜𐑩𐑤
SIXTY,𐑕𐑦𐑒𐑕𐑑𐑦
SKILLFUL,𐑕𐑒𐑦𐑤𐑓𐑩𐑤
SLUMBER,𐑕𐑤𐑳𐑥𐑚𐑼
SLUMBERING,𐑕𐑤𐑳𐑥𐑚𐑼𐑦𐑙
SOBER,𐑕𐑴𐑚𐑼
SOCKET,𐑕𐑪𐑒𐑦𐑑
SOLEMN,𐑕𐑪𐑤𐑩𐑥
SOLEMNLY,𐑕𐑪𐑤𐑩𐑥𐑤𐑦
SOLID,𐑕𐑪𐑤𐑦𐑛
SONGS,𐑕𐑪𐑙𐑟
SORROW,𐑕𐑹𐑴
SPARKLED,𐑕𐑐𐑸𐑒𐑩𐑤𐑛
SPEAKER,𐑕𐑐𐑰𐑒𐑼
SPECTRAL,𐑕𐑐𐑧𐑒𐑑𐑮𐑩𐑤
SQUARE,𐑕𐑒𐑢𐑺
STAPLES,𐑕𐑑𐑱𐑐𐑩𐑤𐑟
START,𐑕𐑑𐑸𐑑
STARTLE,𐑕𐑑𐑸𐑑𐑩𐑤
STARTLED,𐑕𐑑𐑸𐑑𐑩𐑤𐑛
STARTLING,𐑕𐑑𐑸𐑑𐑩𐑤𐑦𐑙
STATELY,𐑕𐑑𐑱𐑑𐑤𐑦
STOCK,𐑕𐑑𐑪𐑒
STOPPED,𐑕𐑑𐑪𐑐𐑑
STORE,𐑕𐑑𐑹
STRANGER,𐑕𐑑𐑮𐑱𐑯𐑡𐑼
STRONG,𐑕𐑑𐑮𐑪𐑙
STRONGER,𐑕𐑑𐑮𐑪𐑙𐑜𐑼
STRUCTURE,𐑕𐑑𐑮𐑳𐑒𐑗𐑼
STRUGGLED,𐑕𐑑𐑮𐑳𐑜𐑩𐑤𐑛
SUDDENLY,𐑕𐑳𐑛𐑩𐑯𐑤𐑦
SUFFERED,𐑕𐑳𐑓𐑼𐑛
SULLY,𐑕𐑳𐑤𐑦
SUMPTUOUSLY,𐑕𐑳𐑥𐑐𐑗𐑵𐑩𐑕𐑤𐑦
SUPPORTS,𐑕𐑩𐑐𐑹𐑑𐑕
SURE,𐑖𐑫𐑼
SURELY,𐑖𐑫𐑼𐑤𐑦
SURMOUNTED,𐑕𐑼𐑥𐑬𐑯𐑑𐑩𐑛
SURPASSED,𐑕𐑼𐑐𐑨𐑕𐑑
SURPASSINGLY,𐑕𐑼𐑐𐑨𐑕𐑦𐑙𐑤𐑦
SYLLABLE,𐑕𐑦𐑤𐑩𐑚𐑩𐑤
SYMPATHY,𐑕𐑦𐑥𐑐𐑩𐑔𐑦
TANGIBLE,𐑑𐑨𐑯𐑡𐑦𐑚𐑩𐑤
TAPESTRIES,𐑑𐑨𐑐𐑦𐑕𐑑𐑮𐑦𐑟
TAPESTRY,𐑑𐑨𐑐𐑦𐑕𐑑𐑮𐑦
TASK,𐑑𐑨𐑕𐑒
TATTERED,𐑑𐑨𐑑𐑼𐑛
TECHNICALLY,𐑑𐑧𐑒𐑯𐑦𐑒𐑤𐑦
TEMPORARILY,𐑑𐑧𐑥𐑐𐑼𐑧𐑮𐑦𐑤𐑦
TEMPTER,𐑑𐑧𐑥𐑐𐑑𐑼
TERMINATION,𐑑𐑼𐑥𐑦𐑯𐑱𐑖𐑩𐑯
TERRIBLE,𐑑𐑧𐑮𐑦𐑚𐑩𐑤
TERROR,𐑑𐑧𐑮𐑼
TERRORS,𐑑𐑧𐑮𐑼𐑟
THEIR,𐑞𐑺
THERE,𐑞𐑺
THEREAT,𐑞𐑺𐑨𐑑
THIRTY,𐑔𐑻𐑑𐑦
THOUGHTFUL,𐑔𐑷𐑑𐑓𐑩𐑤
THRONG,𐑔𐑮𐑪𐑙
TIER,𐑑𐑽
TIER,𐑑𐑲𐑼
TINKLED,𐑑𐑦𐑙𐑒𐑩𐑤𐑛
TOGETHER,𐑑𐑩𐑜𐑧𐑞𐑼
TORCH,𐑑𐑹𐑗
TOSSED,𐑑𐑪𐑕𐑑
TOWARDS,𐑑𐑩𐑢𐑹𐑛𐑟
TREMBLED,𐑑𐑮𐑧𐑥𐑚𐑩𐑤𐑛
TRICKLE,𐑑𐑮𐑦𐑒𐑩𐑤
TRIPOD,𐑑𐑮𐑲𐑐𐑪𐑛
TRIPODS,𐑑𐑮𐑲𐑐𐑪𐑛𐑟
TROPHIES,𐑑𐑮𐑴𐑓𐑦𐑟
TROWEL,𐑑𐑮𐑬𐑩𐑤
TRULY,𐑑𐑮𐑵𐑤𐑦
TURRET,𐑑𐑳𐑮𐑦𐑑
TWENTY,𐑑𐑢𐑧𐑯𐑑𐑦
UNCOMPLAININGLY,𐑳𐑙𐑒𐑩𐑥𐑐𐑤𐑱𐑯𐑦𐑙𐑤𐑦
UNCOVERED,𐑳𐑙𐑒𐑳𐑝𐑼𐑛
UNDERSTAND,𐑳𐑯𐑛𐑼𐑕𐑑𐑨𐑯𐑛
UNDERSTOOD,𐑳𐑯𐑛𐑼𐑕𐑑𐑫𐑛
UNEASY,𐑳𐑯𐑰𐑟𐑦
UNGAINLY,𐑳𐑙𐑜𐑱𐑯𐑤𐑦
UNHAPPY,𐑳𐑯𐑣𐑨𐑐𐑦
UNMASK,𐑳𐑯𐑥𐑨𐑕𐑒
UNMERCIFUL,𐑳𐑯𐑥𐑻𐑕𐑦𐑓𐑩𐑤
UNREDRESSED,𐑳𐑯𐑮𐑦𐑛𐑮𐑧𐑕𐑑
UNSTEADILY,𐑳𐑯𐑕𐑑𐑧𐑛𐑦𐑤𐑦
UNSTEADY,𐑳𐑯𐑕𐑑𐑧𐑛𐑦
UNTOWARD,𐑳𐑯𐑑𐑩𐑢𐑹𐑛
UNUSUALLY,𐑳𐑯𐑿𐑠𐑵𐑩𐑤𐑦
UNUTTERABLE,𐑳𐑯𐑳𐑑𐑼𐑩𐑚𐑩𐑤
UPON,𐑩𐑐𐑪𐑯
UPSTARTING,𐑳𐑐𐑕𐑑𐑸𐑑𐑦𐑙
UPWARDS,𐑳𐑐𐑢𐑼𐑛𐑟
UTTERANCE,𐑳𐑑𐑼𐑩𐑯𐑕
UTTERED,𐑳𐑑𐑼𐑛
UTTERLY,𐑳𐑑𐑼𐑤𐑦
UTTERS,𐑳𐑑𐑼𐑟
VAINLY,𐑝𐑱𐑯𐑤𐑦
VARIED,𐑝𐑺𐑦𐑛
VAST,𐑝𐑨𐑕𐑑
VAULT,𐑝𐑪𐑤𐑑
VAULTS,𐑝𐑪𐑤𐑑𐑕
VEHEMENTLY,𐑝𐑾𐑥𐑩𐑯𐑑𐑤𐑦
VENTURE,𐑝𐑧𐑯𐑗𐑼
VENTURED,𐑝𐑧𐑯𐑗𐑼𐑛
VERY,𐑝𐑧𐑮𐑦
VESTURE,𐑝𐑧𐑕𐑗𐑼
VIGOROUSLY,𐑝𐑦𐑜𐑼𐑩𐑕𐑤𐑦
VIOLENTLY,𐑝𐑲𐑩𐑤𐑩𐑯𐑑𐑤𐑦
VISIBLY,𐑝𐑦𐑟𐑦𐑚𐑤𐑦
VISITER,𐑝𐑦𐑟𐑦𐑑𐑼
VISITOR,𐑝𐑦𐑟𐑦𐑑𐑼
VIVIDLY,𐑝𐑦𐑝𐑦𐑛𐑤𐑦
VOLUME,𐑝𐑪𐑤𐑿𐑥
W,𐑛𐑳𐑚𐑩𐑤𐑿
WALTZERS,𐑢𐑪𐑤𐑑𐑕𐑼𐑟
WANDERING,𐑢𐑪𐑯𐑛𐑼𐑦𐑙
WANTON,𐑢𐑪𐑯𐑑𐑩𐑯
WARM,𐑢𐑹𐑥
WARMTH,𐑢𐑹𐑥𐑔
WAS,𐑢𐑪𐑟
WAY,𐑢𐑱
WEARY,𐑢𐑽𐑦
WERE,𐑢𐑼
WERE,𐑢𐑻
WERE,𐑢𐑺
WESTERN,𐑢𐑧𐑕𐑑𐑼𐑯
WESTWARDLY,𐑢𐑧𐑕𐑑𐑢𐑼𐑛𐑤𐑦
WHAT,𐑢𐑪𐑑
WHENEVER,𐑢𐑧𐑯𐑧𐑝𐑼
WHERE,𐑢𐑺
WHETHER,𐑢𐑧𐑞𐑼
WHIRLINGLY,𐑢𐑻𐑤𐑦𐑙𐑤𐑦
WHISPERED,𐑢𐑦𐑕𐑐𐑼𐑛
WHISPERING,𐑢𐑦𐑕𐑐𐑼𐑦𐑙
WHISPERINGLY,𐑢𐑦𐑕𐑐𐑼𐑦𐑙𐑤𐑦
WHITHER,𐑢𐑦𐑞𐑼
WILL,𐑢𐑦𐑤
WITHERED,𐑢𐑦𐑞𐑼𐑛
WONDERING,𐑢𐑳𐑯𐑛𐑼𐑦𐑙
WONT,𐑢𐑪𐑯𐑑
WORE,𐑢𐑹
WORN,𐑢𐑹𐑯
WRONG,𐑮𐑪𐑙
YARD,𐑘𐑸𐑛
YARDS,𐑘𐑸𐑛𐑟
YORE,𐑘𐑹
YOUNG,𐑘𐑳𐑙
YOUR,𐑘𐑹
